id	text	Anger	Disgust	Fear	Sadness	Joy	Surprise
amh_train_track1_1421	እውነት ነው ምላሽ አይሰጡም ነበር ። ነገር ግን አሁን ብሬ ተመላሽ አርገውልኛል። ለደንበኛው በቂ ማብራሪያ ቢሰጡ ጥሩ ነበር አሁንም ጉዳዩን ማስረዳት የስፈልጋል ባይ ነኝ።	0	0	0	0	0	0
amh_train_track1_1422	አይደል ሀሀሀ እና ሙስሊሞችና ክርስቲያኖች የሚያከብሩት እንዴት ነው ነገሩ የፈጣሪ ጥቁር መሆን አስምሩበት	0	0	0	0	0	0
amh_train_track1_1423	ይሄ ሰውዬ ግን ሰው ነው ለምን በሱ ዘመን መከራ እንደበዛበት አይገባኝም	1	0	0	1	0	0
amh_train_track1_1424	አሚለው አባባል ውሸት መሆኑን ያረጋገጠ ብቸኛው ማዳጋስካራዊ ወያኔ አብይ አመድ	0	1	0	0	0	0
amh_train_track1_1425	ሀይማኖት ወይንም እምነት ከሁሉም በላይ መሆኑን የማታውቁ ብልጽግናዎች አለማወቃችሁ ምን አልባት የማይመለስ ኪሳራ ውስጥ እንዳያስገባችሁ ስጋት አለብኝ።	0	0	1	0	0	0
amh_train_track1_1426	እንደ አንተ አይነቱ ብስባሽ ከመሆን የአገር አለኝታ መሆናቸው ያኮራሉ አልቃሻ ስደተኛ ሁላ	0	1	0	0	0	0
amh_train_track1_1427	እዉነት ነው በሁላችንም ህመም አለ የቤታችን ጉድሁኖብን አፍነን እንኖራል በቤተሠብ መበደል አያጋጥም ነው በዛላይ ከፍቶን ሥንተነፍሥ ባለጌ ነው ሥማችን ያማልግን	0	0	0	1	0	0
amh_train_track1_1428	ሰመአቱ የነገርኩህ በሙሉ አድርገህልኛል የቀርኝ ነገ ወገኔን ከዚህ ችግር የማወጣበይን መንግድ ምራኝ እጀን አርዝመው የልቦናየን መሻት ፈጽምልኝ አምላከ ጊወርጊስ በዚህልክ የሰው ልጅ ሲከራተት ያማል ወገኔ ከሞቀ ቤቱ ዋቶ	0	0	0	1	0	0
amh_train_track1_1429	የሽብር ወንጀል ተከሳሾች ያቀረቡት የክስ መቃወሚያ በፍርድ ቤት ውድቅ ተደረገ	0	0	0	0	0	0
amh_train_track1_1430	ከ 30 ዓመት ድንገት ምነው ከኤርትራ ጋር አንድ እንደነበራችሁ ትዝ አላችሁ ? ከጥቂት ዓመታት በፊት ጠላት ነበሩ እኮ? አራሳች ቻሉ እን	1	0	0	0	0	0
amh_train_track1_1431	ሞኝ በእባብ ሁለቴ ይነደፋል አንዴ ሳያይ አንዴም ሲያሳይ የኛ አገር ጅላንፎ መንግስትም እንዲሁ ነው በዚህ ከቀጠለ ሲነደፍ ይኖራል።	0	1	0	0	0	0
amh_train_track1_1432	2) የሰላም ስምምነቱ ተጥሶ ሰራዊቱ ከትግራይ ብቻ ሳይሆን ስጋት ካለባቸው የአማራ አካባቢዎችም እንዲወጣ ተደርጓል። 3) ኦነግ ሸኔና ሌሎች አማራውን የሚያፈናቅ	0	0	0	0	0	0
amh_train_track1_1433	"""ኢህአዴግ ነፃ ገበያም፣ ነፃ ፖለቲካም አላካሄደም"" ፀደቀ ይሁኔ (ኢንጂነር )"	0	0	0	0	0	0
amh_train_track1_1434	ሩሲያ ምዕራባዊያን ለዩክሬን F16 የጦር ጀት ከሰጡ የከፋ አደጋ ይገጥማቸዋል ስትል ዛተች አሜሪካ እና አጋሮቿ ለዩክሬን ፓይለቶች የF16 አውሮፕላን ስልጠና ለመስጠት ወስነዋል።	0	0	0	0	0	0
amh_train_track1_1435	የፕራንክ ፋሽን ሲያልቅ ወደ አዳራሽ ዘለላ ገባህ እንድህ ነው ጊዜውን መከተል	0	1	0	0	0	0
amh_train_track1_1436	እንዴታይነት ጨካኝ ዘግናኝ ዘመን ላይ ደረስን ምነው እግዚያቢሄር ሆይ ዝምታህ በዛ 2አመት ጭቅላ ምንም የማያውቅ እንስሳ ይገላሉአይይፈጣሪዬ ፍረድ ምነው ቀለቡ ቢቀር ኡፍፍ	0	0	0	1	0	0
amh_train_track1_1437	የምርሽን ነው 😂😂😂ተሽኮረመምሽ አይ ዲጄ ሊ	0	0	0	0	0	0
amh_train_track1_1438	ልብሳቸው ተገፎ ጋዛ ውስጥ በእስራኤል ወታደሮች የተያዙ ፍልስጤማውያን ወንዶችን የሚያሳይ ቪድዮ ይፋ ሆነ	0	0	0	0	0	0
amh_train_track1_1439	የዓየር ሀይሉ እድገት የቀድሞ የኢትዮጵያ ዓየር ሀይልን ብቃት ለመመለስ የሚደረገው ጥረት ይበል ያሰኛል ችሎታውም ጭምር የአንድ ሀገር ሠራዊት ብቃት የሚለካው ከባዕዳንጋር በማያደርገው የሊዓላዊነት የማስከበር ግዳጅ እንጂ በርስ በርስ ጦርነት አለመሆኑን መረዳት ግድ ይላል	0	0	0	0	1	0
amh_train_track1_1440	እሄ እርኩስ ለምን ተከናነበ፣ቆሻሻ ምክንያቱም ተገዝቶ ስለመጣ ነው፣ዋናው ነገር እዚህ ሀገር ጥሩ ሰራህ አልሰራህ ከዚያ ወገን ምስጋና ስለሌህ ኦሮሞ እርስ በእ	1	1	0	0	0	0
amh_train_track1_1441	በሰላም አማራን መግደል መቀጠል አለበት ማለት ይሆን? ድጋፍ ሲጠፋ የብሄር ጉያ ውስጥ መሸሸግ የውድቀት ምልክት ነው።	1	0	0	0	0	0
amh_train_track1_1442	የናቴ ትውልድ ቦታ ኢተያ ነው ከባድ መንፈስ ያለበት የጠንቋይ አገር ነው አደበዪ	0	0	0	0	0	0
amh_train_track1_1443	መሠረት አበራ ብሎ የፖለቲካ ተንታኝ የሚገርም አገር	1	0	0	0	0	1
amh_train_track1_1444	አሁንም የልብ ልብ ተሰምቷቸው በአዋጅ ይህን እናደርጋለን የሚሉ ፅንፈኞችን መንግሰት እርምጃ ቢወሰድና በሚዲያ ለሕዝቡ ቢገለፅ ሌላው ጥፋተኛ ከድርጊቱ ይቆጠብ ነበር ችግሩ ጠላት በሚነዛው ፖለቲካ እና ሰውን በመግደል መንግሰት እንዲጠላ በማድረግ ከፍተኛ ሰራ እየሰራ የመንግሰት ሚዳያ ዘገባ ያን ያህል ሰለሆነ ሕዝቡ እየተረበሸ እያመነታ ነውና ቢታሰብቡት	1	0	0	0	0	0
amh_train_track1_1445	እናመሰግናለን አባ በቃ ለዚህች ከንቱ ዓለም ሙገሳ እና ገንዘብ ብለን ያሳደገችንን ቅድስት ተዋህዶ ቤተክርስቲያንን ማፈራረስ እና ማዋከብ ያሳፍራል እግዚአብሔር ቢዘገይም ፍርዱን ይሰጣል	0	0	0	1	0	0
amh_train_track1_1446	ሩሲያ በጥቁር ባሕር ላይ የጦር ሰፈር ግንባታዋን ታቁም ስትል ጆርጂያ አቤቱታዋን ለኔቶ አቀረበች	0	0	0	0	0	0
amh_train_track1_1447	ዳሌ ሲያዬ የልብ ድካም ያለባቸውን ወጠጤወች ከትወና ውጭ ብታደርጉ መልካም ነው	0	1	0	0	0	0
amh_train_track1_1448	የሆነ ልጅ አለኮ ? የሱ ፍቅር አናውዟታል	0	1	0	0	0	0
amh_train_track1_1449	የሰራች ሁት ግፍ ድንገት ብታመልጥ ልጅህ ላይ የጠጣች ሁት የደሃ ደም የሽማግሌዎች እንባ ካንሰር ሆኖ ቤተሰብህንም አንተንም ሳትሞት ሸተህ ትበሰብሳለህ	1	1	0	0	0	0
amh_train_track1_1450	ለአንዳንድ መራራ ክኒኖች ከውሻነት ይልቅ አጽንዖት የተሰጠው ስምምነት መዋጥ አለበት። የሁሉም ወገን ቅንዓት ተችቷል። የ hullabaloo ዋስትና ለመስጠት	0	1	0	0	0	0
amh_train_track1_1451	እግዚአብሔር ያክብርሽ ዲጄ ሊ እኔ አለባበስሽን አልወደውም ነበር ነገር ግን ለሰው ያለሽ ክብርና ስርአትሽ አስደምሞኛል ክበሪልን ትልቅ ሰው ነሽ በእውነት ክብድብድ ያላለ ስርአቱን የጠበቀ ስርፕራይዝ ወደድናችሁ ሲባሉ አርባ ሺ ክንድ ለሚርቁ አርቲስቶች ጥሩ አርእያቸው ሆነሻል ጎበዝ።	0	0	0	0	1	1
amh_train_track1_1452	ደሬ ያንተን ፕሮግራም ማየት እርጎ መጠጣት በለው ጀዌ በዚህ ልክ መቀዝቀዙ ደሞ ይደንቃል ያዝልቅለት እንመርጠዋለን አንደኛውን እሱ ይሻለናል	0	0	0	0	1	0
amh_train_track1_1453	ቤተክርስቲያኒቱ ጥሩ እድል እጁዋ ላይ ገብቱዋልከዚህ በሁዋላ መንግስት የለ ግለሰብ ማንም ቀና ብሎ እንዳያያት አድርጋ።ካልደረሱባት እማንም ላይ እንደማትደርስ ከደረሱባት ግን እንደ	1	0	0	0	0	0
amh_train_track1_1454	ሀሀ ገና ከምድረ ገፅ ይጠፋሉ ሞት ለነብሰ በላወች የሰው ጅቦች ድል እግዚአብሔር ለመረጠው ለእስራኤል ህዝብ 	0	1	0	0	0	0
amh_train_track1_1455	በአማራ ሕዝብ ላይ የተፈፀመው ፥ እየተፈፀመም ያለው ግፍ በሌላ ብሔር ላይ ብሆን እስካሁን 30 አኖሌ ሐውልት በየከተማው ይቆም ነበር ።	1	0	0	1	0	0
amh_train_track1_1456	እኔም እንዳንተ ያንገበግበኛል፣ ግሪድ ተሸካሚና የባቡር ሃዲድ ኬብል፣ የመንገድ የብረት አጥር ሌቦች እስከ ሞት የሚያደርስ ቅጣት ይገባቸዋል፣ ከዚህ የባሰ የሞራል ዝቀት የለም።	1	0	0	0	0	0
amh_train_track1_1457	በጋምቤላ ቢያንስ 30 የውጭ አገር ስደተኞች በረሃብ እና በደረሱባቸው ጥቃቶች መሞታቸው ተገለጸ	0	0	0	1	0	0
amh_train_track1_1458	በጣም ይገርመኛል አሁንም ልክ ቸር ይሰጣል ሀገሪቱን በኢኮኖሚ እና በሰላም እጦት እየተሰቃየ አጅሬው አሁንም ካድሬዎቹን ሰብስቦ በህዝብ ቲቪ ይሳለቃል ያሳዝናል	0	0	0	1	0	0
amh_train_track1_1459	ያልመረረው የለም እዚች ሀገር ውስጥ። ሱዳን ዳቦ ላይ ጭማሪ ተደረገ ብሎ መንግስት ይጥላል የእኛ ህዝብ ምን እስኪሆን እንደሚጠብቅ እንጃ። የሚገርም ነው። መ	1	0	0	1	0	0
amh_train_track1_1460	 ይሄ ደናቁርት የወሎ ክልል ሊመሠርት ነው ትግሬና አማራ ጥላቻው ንቀቱ ከመጠን በላይ ነው አማራ ትህነግ ይግባ ሲል ነበር ያለው ትህነግ ቢመለስ አሁን አብይ አህመድ ከሚሰራው ምን የተለየ ይሰሩ ነበር አማራውን አክብረውና ወደው ቤተሰቡን እና ሀብቱን ባይነኩበት የማርያም መንገድ ይሰጣቸው ነበር እነሱ ዛሬም አብይ እየጠበጠባቸው በአማራ ኤሊትና ፋኖ ይቃዣሉ ትህነግ ፸፭ ከመቶ የሀገር ጦር መሳሪያ ይዞ አልተሳካለትም ትህነግ ሲጠየቅ ግን የፋ	1	1	0	0	0	0
amh_train_track1_1461	እጅግ የፍልስጤም ሰቆቃ ልቤን ይበላኛል ግን ከተፈቱ በኃላም ልትገድላቸው ነው እኮ 	0	0	0	1	0	0
amh_train_track1_1462	ህቡን እኮ ነውሸት አጀንዳ እየሰጣችሁ ፈሪና ተጠራጣሪ ያደረጋችሁት እናንተ ወጪ ያላችሁ መከራ የማያገኛችሁ በህዝብ ደም የምትቀልዱ ናችሁ መምራትማ ድብን አድርገው ይችላሉ	1	1	0	0	0	0
amh_train_track1_1463	ሙስሊም ሞት አይፈራም ድል ለፍልስጤም	1	0	0	0	0	0
amh_train_track1_1464	ምን አገባህ የደስታ ምንጭህ የትግራይ ስቃይ ነው እንዳሰብከው አይደለም የትግራይ ህዝብ በቀላል አይሰበረም አንድ በአንድ የለኮሳችሁት እሳት እየለበለባችሁ ነው	1	1	0	0	0	0
amh_train_track1_1465	ይህ ከአንድ ጤና ከሆነ ገለሰብ በተለይበተለይ ታላቁዋን የጥቁር ህዝቦች ሁሉ ኩራት የሆንችውን ኢትዮጵያን በመምራት ላይ ካለ ግለሰብ የማይጠበቅ ውርደት ቅሌት አሳፋሪ ንግግር ነው እባካችሁ ወገኖች ሁሉ በጥሞና አጢኑት ንግግሩን ባገሪቱ ላይ አሁን በዚች ቅጽበት የሚሞቱትን ወጣቶች ስናስብ ከፊታቸሁ ቆሞ መንም እንዳልተፈጠረ እያካሄደ ያለውን ስናሰብ ሰወነቱ ሁሉ ማታለሉን ነው የሚያሳየው እግዚኦ አምላክ ያስጮሀል ሰው ሆነን እንዳልኖርን ነ	1	1	0	1	0	0
amh_train_track1_1466	በኢትዮጵያ በተለይ ባለፉት 2 ዓመታት የነበረው ጦርነት እና እዚህም እዚያም የሚያጋጥሙ ግጭቶች ሀገሪቱን ብዙ ዋጋ አስከፍሏታል፡፡ የውጭ ቀጥተኛ ኢንቨስትመንት ደግሞ አንደኛው ተጎጂ ዘርፍ ነው፡፡ 22	0	0	0	1	0	0
amh_train_track1_1467	በትግራይ ህዝብ ላይ የተፈፀመው ግፍ መከራ መጠኑና ጥልቀቱ የሰው ፍጡር ከሚገምተውና ከሚያስበው በላይ ነው የአማራ ታጣቂ ሐይሎች በሸራሮ ከተማ በእርጉዝ እናት ላይ ፆታዊ ጥቃት እና	0	1	0	1	0	0
amh_train_track1_1468	አይ ጋዜጠኛ ሞት ይሻላል ለማይረባ ደሞዝ ተፅፎ የተሰጠውን ያነባለሰ	1	0	0	1	0	0
amh_train_track1_1469	እባካችሁ ጥቁር ፍቅር በጥራት ልቀቁት የቃና ምርጡ ፊልም በጥራት የለም	1	0	0	0	0	0
amh_train_track1_1470	ዋይይ በጣም ያሳዝናል ትግራይን በሻሻ ያደረገ አየር ሃይል አቢይ አሕመድ እዛ ውስጥ የትግራይ መሪዎች ማየት እጅግ ያሳዝናል እንድ ሃሙስ የቀረው ብልፅግና ምቀባጠር እብደት ነው አቢይ ጆኖሳይደር የትግራይ ህዝብ ያፀነተ አረመኔ መንግስት	0	1	0	1	0	0
amh_train_track1_1471	የወንጌል ባላደራ ስም እና ምግባራቹ የማይመመሳሰል ገቢ ነው የሚባለው ምን አውቆ ነው ከዚህ ሰው የሚሻለው ዘረኛ ሰውን ወንጌላዊ የሚሆነው ምን ላይ ነው የተፃፈው	1	0	0	0	0	0
amh_train_track1_1472	እቤቱ መድህን አለም እይሱስ ክርስቶስ ብምድራችን የሆነብንን መከራ አስበህ ልህዝባችን ፍቅርን ለመንግስት ማስተዋልን ለእምነታችን ጥንካሬን አስብልን በቃ በለን	0	0	0	1	0	0
amh_train_track1_1473	አይ ሰው መሆን ከንቱ  ኮሜቶችየ በቅንነት መልሱልኝ አውቃለሁ የመሬት ችግር እንዳለ ግን እዚ ፎቅ ላይ ቁም ሳጥኑ አይበሰብስምን እይሸትምን ክርስቲያን ከቤተክርስቲያን 40 ክንድ እርቆ መቀበር የለበትም እና እንዴት ነው በፈጣሪ በጣም ያስፈራል 	0	0	1	1	0	0
amh_train_track1_1474	ትክክል እየተሰራ ነዉ። ሸዋ ሮቢት ደስ ይላል። ባህር ዳር ሲደርስ ደሞ በጣም እንደሚያምር እርግጠኛ ነኝ።ከዛ በራራን እናሳምራታለን። ላንቺ	0	0	0	0	1	0
amh_train_track1_1475	እናንተ እስክትበስሉ አገሬ አረረች እንጅ እሱማ ወደው ሳይሆን ተገዳዳሪ ስለተፈጠረ ሳይወዱ በግድ ወደ ሰላም ይገባሉ ከስሜታዊነት ሲወርድ ጀዋርም በሳልና አዋቂ ፖለቲከኛ መሆኑን አየን ደረጄ ግን ኢትዬጵያ ካሏት ጥቂት በሳል ጋዜጠኞች አንዱ ስለሆንክ ክብር ይገባሃል	0	0	0	0	1	0
amh_train_track1_1476	አታንቦጫርቁ መንግስት ካለፈው መከራ ይልቅ ከፊቱ ያለው እጅግ ቀሽሙ ነው ከሕወሀትና ከምራባዊያን በላይ ግብፅን ጨምሮ አገረ ውስጥ ካለው ምስጥ ያለፈን መንግስት በዚህ ቀሽ	1	1	0	0	0	0
amh_train_track1_1477	አይዛሽ የኔማርር በርች የኔልዩዩ ላገባ እልና እተወዋለሁ አይይ የሳኡድ ወዱች አላህ ያዘነላቸው ሲቀሩ ደነዙች ናቸውማርገዝን በጣም እፈራለሁ ወላሂ ዝምበይ የምወደውንምልጅ ትቸ እየኑረኩነው አልሀምዱሊላ	0	0	0	1	0	0
amh_train_track1_1478	ፈሳም። ምድረ ቅዘናም! ገና ብዙ ሰርፕራይዝ ታያለህ። ምነው? የፊውዳሎች ቤተመንግስት ይረሳል ብለህ ሰጋህ? ገና ገና ብዙ ፕሮጀክቶች አሉ።	0	1	0	0	0	0
amh_train_track1_1479	የአመራሮች የህዝብን ወቅታዊ ሁኔታ ከምንም አለመቁጠር የሚገርም ነገር ነው	1	0	0	0	0	0
amh_train_track1_1480	በመከላከያ ስም ዘው ብሎ ወደ አማራ የገባው ሀይል እጅግ በሚገርም ሁኔታ እየረገፉ ነው	0	0	0	0	0	0
amh_train_track1_1481	ከወዲ አፎምጋ ኢሱ ጦርነት ?ከጎረቤት ተስማማማ ከተስማማማን የኢሱ የኛ ነዉ የኢትዮጵያም የወዲአፎም የኣሱ ነዉ ደሞ ከኤርትራምጋ ጦርነት ኧረ አሰተዉል ወይ ሰብስበኸን በድማሚት አጥፋን ከነሲጋ ከምታጣላን በሰላም ማወያየት አለቀ ጦሮነት ሸለቸን ህዝባችን በማለቁ ገና ጣልያን አሁን ብትመጣ ማ እንደሚመልሳት አንተ ታዉቃለህ እንደድሮዉ አናሸንፋትም ስኢትዮጵያ አረቀህ አሰብ ህዝብ አልቋል ብቻህን ልትቀመጥነዉ አብይ በበበሽታዉ በኑ	0	1	0	0	0	0
amh_train_track1_1482	ደስታ የራቃት የቤተልሔም ከተማ	0	0	0	1	0	0
amh_train_track1_1483	ለአንተ እንዳይከፋህ ያድርግልን ደስ ይለናል! እነሱ በየ 6 ወሩ ይመለሳሉ ወደ ኋላ ሄደህ ዜናዎችን ሪፈር አድርግ ወይም ጠይቅ	0	0	0	0	0	0
amh_train_track1_1484	የመላከ መንክራት መምህር ግርማ ወንድም የፈውስ እና የትምህርት vcd  እያንዳንዱ በራሱ ምኞት ሲሳብና ሲታለል ይፈተናል። ከዚህ በኋላ ምኞት ፀንሳ ኃጢአትን ትወልዳለች ኃጢአትም ካደገች በኋላ ሞትን ትወልዳለች ። ...ቃሉን የምታደርጉ ሁኑ እንጂ ራሳችሁን እያሳታችሁ የምትሰሙ ብቻ አትሁኑ ። ‼️...አንደበቱን ሳይገታ ልቡን እያሳተ እግዚአብሔርን የሚያመልክ የሚመስለው ማንም ቢኖር የእርሱ አምልኮ ከንቱ ነው ።  htttps:///t.me/me	0	0	0	0	0	0
amh_train_track1_1485	ስንቱ ምስኪን ሞተ በአንተ ምክንያት አላህ ይፋረዳሃል	1	1	0	0	0	0
amh_train_track1_1486	በአንድ ሰው ሞት ምክንያት የስንቱ ንፁሃን ደም በከንቱ ፈሰሰ	0	0	0	1	0	0
amh_train_track1_1487	ሙስሊሙ የአማራውን ኤሊት እንዲቃወም ያደረገው በአቅጣጫ ደረጃ የተነደፈ ጥላቻ አለው ብሎ ስላመነ፣ የመንግስትን ሀይል ሙስሊሙን ለማዳከም ስለተጠቀመ ነው። መቼ ? የት? ምንጭ?	1	0	0	0	0	0
amh_train_track1_1488	ኤርገዶ፤ አንተ ማንሆነህ ነው ሰገጤ ሰገጤ የምትለው?	0	1	0	0	0	0
amh_train_track1_1489	እኝ አውሬ መጥፋቸው ነው እናት የለ እፃን አሮጊት ሴት ልጅ ወጣት ምን ቀራቸው	1	0	0	0	0	0
amh_train_track1_1490	Shishay Teklemariam ሞተህ ከበሰበስክማ በክርስቶስ ማመን ከንቱ ሆነ፤ የክርስቶስ የሆኑት ህያዋን ናቸው፤ ክርስቶስ ህያው ስለሆነ	0	1	0	0	0	0
amh_train_track1_1491	የኛ አዘፋ የከፋ ነው ቦሌ ሚካኤል ያሉት ሶማሊያን 	0	0	0	0	0	0
amh_train_track1_1492	ኢትዮጵያ በታላቁ መሪ አብያችን በቀይ ባህር ላይ ታላቅ ድል ተጎናጸፈች ጠላቶቻችን የሞት ሞት ሞቱ የኢትዮጵያ ብልፅግና ትንሳኤ ተበሰረ አብቹ እናመሰግናለን ከሱማሌ ላንድ ወንድሞቻችን አብረን ለምተን እንሻገራለን	0	0	0	0	1	0
amh_train_track1_1493	በዩኬ ክብደት የሚቀንስ መርፌ ሊሰጥ ነው	0	0	0	0	0	0
amh_train_track1_1494	ይልቅ ይህንን የመሠለ ዘግናኝ ግፍ የፈጸሙ ነፍሰ ገዳዮች በገለልተኛ ወገን ተጣርቶ ለፍርድ እንዲቀርብ በማድረጉ ትግል ላይ እንጠንክር ። ክቡር አምባሳደር የፓ	1	0	0	1	0	0
amh_train_track1_1495	የመቶ ዓመት እድፍ የሚል መዝሙር ካልዘመርኽ እየተባለ ሲታመስ ከሚውል ተማሪ 3 ብቻ ማለፉ የሚገርም አይደለም። ህዝባዊ አቢዎት! AmharaRevolution	1	0	0	0	0	0
amh_train_track1_1496	የአለማችን አሸባሪ ቁጥር አንድ አሜሪካ እና አስራኤል እንግሊዝ ባጠቃላይ ኔቶ ባጠቃላይ ሙስሊም አሸባሪ ሆኖም አያውቅም	0	1	0	0	0	0
amh_train_track1_1497	እያለ ፀጋዬ አራርሳ በወገን ሞት ጭራሽ መልሶ አማራን እየከሰሰ፤ ለምን ሃይማኖትን በተመለከተ ለተከሰተው ችግር እኔ በማስበው መንገድ ለምን ኮሜንት አልተደረገም	1	0	0	1	0	0
amh_train_track1_1498	ገድላችሁ ሀውልት የማቆሞ ብርታቱን ማግኝታችሁን ሳላደንቅ አላልፍም የእናንንተም ወደፊት በዚሁ መልኩ ሀውልታችሁ በሌሎች ገዳዮች መቆሙ አይቀርም ምንም ይሁን	1	1	0	0	0	0
amh_train_track1_1499	ይሄ ኡመር አቃጥሎ ሊገለኝ ነው አሁንም ለበቀል ነው ጉሩሉን ይቅርታ የሚጠይቃት ምኑ አስመሳይ ነው	1	0	0	0	0	0
amh_train_track1_1500	በጣም ህድልኞች ናችው ህናታችው በህይወት ህያሉ ሰርፕራይዝ ማድረግ ማለት መታደል ነው እግዚያብህር ይባርካችው	0	0	0	0	1	0
amh_train_track1_1501	እናንተም ተርኛመሆናችሁ ይገርማል ሁሌ ከህዉሀት እራስ ስለማትወርዱ አትርቡም እሸ ኢሳት ነበራችሁ አሁን ደሞ ተቀይራችሁ 360 እናንተ አትርቡም አስመሳይ አናንተስ አማራ አማራ ስትሉ አል ነበርም	1	1	0	0	0	0
amh_train_track1_1502	 ሰላም ውድ ኢትዮጵያውያን ወገኖቼ ዛሬ ቢጥመንም ቢመረንም በቃ በብዙ ካስተዋልኩት አንድ እውነት ልናገር አዎ በብሄር በጎሳ በሃገር በቀለም በጥቅም ብዙ ጊዜ በነገሮች አብሶ በብሄርና በሃይማኖት ወገኖተኝነትን አያለው ግን ከሁለቱ የከፋ አላየውም ቀለምና ሃይማኖት አሁን ላነሳ የፈለኩትም ሁለቱ ላይ ነው በዘር ስመጣ በኛ ሃገር የተግማማና የተጨመላለቀ ፖለቲካ መመልከትና ማዳመጡ በቂ ነው ነው ለዚህ ሁሉ የወገን ስቃይ ኢሄው ቆሻሻ ወገንተኝነት በመ	1	1	0	0	0	0
amh_train_track1_1503	ታላቋ ኦርቶዶክስ ቤተክርስቲያን ታውካ አማራ ከመቸውም ጊዜ በላይ ህልውናው አደጋ ላይ ወድቆ ይህ መርዘኛና አደገኛ ሰውየ ዛሬም ማሳ ሲጎበኝ አገኘሁት! ይህ የ	1	1	0	0	0	0
amh_train_track1_1504	በጣም ያሳዝናል በጣም ተሥፋ አርጌ ነበር	0	0	0	1	0	0
amh_train_track1_1505	በሱዳን ተይዞብናል የምትሉትን መሬት ማስመለስ ያልቻለ መከላከያ አሁን አንተ የምትደሰኩርለትን ያህል ጠንካራ አይደለም ከአፍሪካ አስፈሪው የጦር ሃይል ብለህ ስትበጠረቅ ትንሽ አፍህን ያዝ ልብህን ስቅ አላደረገህም ጉራችሁ ሰለቸን	1	1	0	0	0	0
amh_train_track1_1506	አይ ምድረ ደደደብ ከመጀመርያው መሸሸሸግያውን አሰናድቶ ጥሩ አገር የተቀመጠውን የአፍሪካ አንድ ቁጥር ደንቆሮ ንግግግር እንደምሳሌ ስትቆጥሪ አንተ ጠያቂዋ ደደደብ ነሽ ።	0	1	0	0	0	0
amh_train_track1_1507	ጋዘጠኛ ዓለምነህዋሴ በርታ ጎበዝ ተንታኝ ነህ ባንተ ትንታኔ ብዙ እውቀት እንዳገኝ አርገህኛል	0	0	0	0	1	0
amh_train_track1_1508	ወይ ጉድ? በየዘርፉ ነው ዘረፋው? እኔ ደግሞ ያልገባኝ ዘረፋ ከንግድ ባንክ ወደ አቢሲኒያ ባንክ በሞባይል ሳስተላልፍ 20,000 ብር 48ብር ቻርጅ ያደረጉኝ እጅግ የሚገርም ዘረፋ ብየዋለው ግን ለምን? እንደዚህ ነው የሚተማመኑበት ባንክ?	1	0	0	0	0	1
amh_train_track1_1509	በግድ ቀለም እያስገዛችሁ የሱቃችሁን በር ካልቀባችሁ ብላችሁ ጣሊያን እንኳ በግድ ያላስደረገውን ነገር ሁሉ ጭናችሁብናል!!! ቀለሙን አልቀባም ያለ ያው ይሾታል ስለዚህ በሌለ ብር በግድ እያስቀባችሁን ነው ያሳዝናል !!!	1	0	0	1	0	0
amh_train_track1_1510	አሸባሪ ፋኖ ምን ይሰራል ላልበላ ለይ የራሱን ቅርፅ የምደፈር ያየዉትህ አሸባሪ ጽንፍኛ አሸባሪ ፋኖ ነዉ  እዛዉ እርሰ በራሳቹዉ ተባሉዉ የታሪከከ አተላ ጽንፍኛ 	1	1	0	0	0	0
amh_train_track1_1511	አሁናዊ የአማራ የፖለቲካ መንገድ እና አካሄድ ኢህአፓ በ1960ዎቹ ስያራምደው የነበረው የከተማ ሽብር ግድያ እና ከፍተኛ የሆነ የሚዲያ የጥላቻ ዘመቻ ምኑም ሳይቀየር ተመሳሳይ ነው፡	0	1	0	0	0	0
amh_train_track1_1512	አንተ ሰብአዊ ሰው ነህ ብዬ ስለማስብ ነው ከዚህ በጣም የተሻልክሞ 	0	0	0	0	1	0
amh_train_track1_1513	እኛስ አፍረንባቸዋል ሀገር ያስጠብቃሉ ብለን አምነናቸው ሀገር ሳይሆን ሰፈር እንጠብቃለን ቢሉን አፈርን።እስከ ዛሬ ሀገር ጠብቀው ዛሬ ባሉበት እድሜ መከበር የሚገባቸው	0	1	0	1	0	0
amh_train_track1_1514	አረብ ኤምሬትስ በየመን ፖለቲካዊ ግድያዎችን በገንዘብ መደገፏን የቢቢሲ ምርመራ አጋለጠ	0	0	0	0	0	0
amh_train_track1_1515	ይኸ ቆሻሻ በትግራይ ህዝብ ያለዉ ጥላቻ ቀይ መስመር ያለፈ ነዉ ወልቃይት ማይፀብሪ ማይጋባ ሑመራ ማይካድራ የነበሩና ፍጹም የትግርኛ ስሞች ናቸዉ ትግራይ በራሱ ምድር እንደፈለገ ቢዘዋወር አንተ ምንአባትህ አገባህ ምዕራብ ትግራይ ይቅርእና ምድረ ባሕሪ ቀይባሕርም የ ትግራይ ነዉ አንተ ቆሻሻ ዲቃላ ትግርኛ ተናጋሪ ከ እንጊድህ አንድ እንደሆነና እንደሚሆን አትጠራጠር	1	1	0	0	0	0
amh_train_track1_1516	የሁለቱን ህዝቦች ፍቅር ያቆይልን	0	0	0	0	1	0
